fps,cpu_usage,mem_usage,face_count,detector,timestamp
6.717948307260593,17.6,82.9,1,MTCNN,8.002895832061768
6.717948307260593,17.6,82.9,1,MTCNN,8.16101861000061
6.717948307260593,17.6,82.9,1,MTCNN,8.31170105934143
6.742235096303774,13.5,83.0,1,MTCNN,8.466729164123535
6.742235096303774,13.5,83.0,1,MTCNN,8.608415603637695
6.742235096303774,13.5,83.0,1,MTCNN,8.755289554595947
6.742235096303774,13.5,83.0,1,MTCNN,8.912530660629272
6.742235096303774,13.5,83.0,1,MTCNN,9.049578428268433
6.742235096303774,13.5,83.0,1,MTCNN,9.19255018234253
6.742235096303774,13.5,83.0,1,MTCNN,9.343806982040405
6.789515978533568,16.8,83.0,1,MTCNN,9.492708921432495
6.789515978533568,16.8,83.0,1,MTCNN,9.642783164978027
6.789515978533568,16.8,83.0,1,MTCNN,9.783852815628052
6.789515978533568,16.8,83.0,1,MTCNN,9.934396266937256
6.789515978533568,16.8,83.0,1,MTCNN,10.094661235809326
6.789515978533568,16.8,83.0,1,MTCNN,10.256816864013672
6.789515978533568,16.8,83.0,1,MTCNN,10.422636985778809
6.382407587553924,14.7,83.0,1,MTCNN,10.58944058418274
6.382407587553924,14.7,83.0,1,MTCNN,10.754219770431519
6.382407587553924,14.7,83.0,1,MTCNN,10.913946866989136
6.382407587553924,14.7,83.0,1,MTCNN,11.065097093582153
6.382407587553924,14.7,83.0,1,MTCNN,11.214429378509521
6.382407587553924,14.7,83.0,1,MTCNN,11.377816438674927
6.382407587553924,14.7,83.0,1,MTCNN,11.53540849685669
6.352643757148316,16.0,83.0,1,MTCNN,11.691399335861206
6.352643757148316,16.0,83.0,1,MTCNN,11.841922521591187
6.352643757148316,16.0,83.0,1,MTCNN,12.05083417892456
6.352643757148316,16.0,83.0,1,MTCNN,12.218888521194458
6.352643757148316,16.0,83.0,1,MTCNN,12.373039722442627
6.352643757148316,16.0,83.0,1,MTCNN,12.532329082489014
5.988543493035289,19.2,82.9,1,MTCNN,12.693597555160522
5.988543493035289,19.2,82.9,1,MTCNN,12.866645336151123
5.988543493035289,19.2,82.9,1,MTCNN,13.029015302658081
5.988543493035289,19.2,82.9,1,MTCNN,13.274851322174072
5.988543493035289,19.2,82.9,1,MTCNN,13.428027868270874
5.988543493035289,19.2,82.9,1,MTCNN,13.577259063720703
5.7736107481771795,22.6,82.9,1,MTCNN,13.732510566711426
5.7736107481771795,22.6,82.9,1,MTCNN,13.891842365264893
5.7736107481771795,22.6,82.9,1,MTCNN,14.050777673721313
5.7736107481771795,22.6,82.9,1,MTCNN,14.20131254196167
5.7736107481771795,22.6,82.9,1,MTCNN,14.43293833732605
5.7736107481771795,22.6,82.9,0,MTCNN,14.58572769165039
5.7736107481771795,22.6,82.9,1,MTCNN,14.728413820266724
6.09435498300604,25.0,82.9,1,MTCNN,14.881017923355103
6.09435498300604,25.0,82.9,1,MTCNN,15.035776615142822
6.09435498300604,25.0,82.9,1,MTCNN,15.193823337554932
6.09435498300604,25.0,82.9,1,MTCNN,15.365569829940796
6.09435498300604,25.0,82.9,1,MTCNN,15.54784107208252
6.09435498300604,25.0,82.9,1,MTCNN,15.733304500579834
5.857562886728475,20.3,83.0,1,MTCNN,15.904436588287354
5.857562886728475,20.3,83.0,1,MTCNN,16.07176184654236
5.857562886728475,20.3,83.0,1,MTCNN,16.228940725326538
5.857562886728475,20.3,83.0,1,MTCNN,16.38141179084778
5.857562886728475,20.3,83.0,1,MTCNN,16.543192625045776
5.857562886728475,20.3,83.0,1,MTCNN,16.73956871032715
5.891590787459715,22.2,82.8,1,MTCNN,16.9238440990448
5.891590787459715,22.2,82.8,1,MTCNN,17.077288389205933
5.891590787459715,22.2,82.8,1,MTCNN,17.217869520187378
5.891590787459715,22.2,82.8,1,MTCNN,17.35993528366089
5.891590787459715,22.2,82.8,1,MTCNN,17.499135732650757
5.891590787459715,22.2,82.8,1,MTCNN,17.640357732772827
5.891590787459715,22.2,82.8,1,MTCNN,17.780378341674805
6.961472354468281,15.3,82.9,1,MTCNN,17.92931890487671
6.961472354468281,15.3,82.9,1,MTCNN,18.082740306854248
6.961472354468281,15.3,82.9,1,MTCNN,18.218039512634277
6.961472354468281,15.3,82.9,1,MTCNN,18.364169597625732
6.961472354468281,15.3,82.9,1,MTCNN,18.530227661132812
6.961472354468281,15.3,82.9,1,MTCNN,18.697794437408447
6.961472354468281,15.3,82.9,1,MTCNN,18.85438370704651
6.441718281367587,16.6,82.8,1,MTCNN,19.01704239845276
6.441718281367587,16.6,82.8,1,MTCNN,19.17066979408264
6.441718281367587,16.6,82.8,1,MTCNN,19.31682324409485
6.441718281367587,16.6,82.8,1,MTCNN,19.459102392196655
6.441718281367587,16.6,82.8,1,MTCNN,19.60277557373047
6.441718281367587,16.6,82.8,1,MTCNN,19.737100839614868
6.441718281367587,16.6,82.8,1,MTCNN,19.881014108657837
6.898284810987585,14.1,82.0,1,MTCNN,20.029775142669678
6.898284810987585,14.1,82.0,1,MTCNN,20.166206121444702
6.898284810987585,14.1,82.0,1,MTCNN,20.30887794494629
6.898284810987585,14.1,82.0,1,MTCNN,20.458195686340332
6.898284810987585,14.1,82.0,1,MTCNN,20.61037540435791
6.898284810987585,14.1,82.0,1,MTCNN,20.74476909637451
6.898284810987585,14.1,82.0,1,MTCNN,20.88852882385254
6.925530351546974,14.0,82.0,1,MTCNN,21.04155468940735
6.925530351546974,14.0,82.0,1,MTCNN,21.187167406082153
6.925530351546974,14.0,82.0,1,MTCNN,21.330341815948486
6.925530351546974,14.0,82.0,1,MTCNN,21.470142602920532
6.925530351546974,14.0,82.0,1,MTCNN,21.614004850387573
6.925530351546974,14.0,82.0,1,MTCNN,21.748762607574463
6.925530351546974,14.0,82.0,1,MTCNN,21.89001488685608
6.925530351546974,14.0,82.0,1,MTCNN,22.0280179977417
7.020958611946273,12.5,82.0,1,MTCNN,22.18088436126709
7.020958611946273,12.5,82.0,1,MTCNN,22.316916704177856
7.020958611946273,12.5,82.0,1,MTCNN,22.44807529449463
7.020958611946273,12.5,82.0,1,MTCNN,22.597001314163208
7.020958611946273,12.5,82.0,1,MTCNN,22.735156297683716
7.020958611946273,12.5,82.0,1,MTCNN,22.88006854057312
7.020958611946273,12.5,82.0,1,MTCNN,23.027398109436035
6.965774848917368,17.5,82.0,1,MTCNN,23.185904264450073
6.965774848917368,17.5,82.0,1,MTCNN,23.335277557373047
6.965774848917368,17.5,82.0,1,MTCNN,23.473466396331787
6.965774848917368,17.5,82.0,1,MTCNN,23.622145652770996
6.965774848917368,17.5,82.0,1,MTCNN,23.767658948898315
6.965774848917368,17.5,82.0,1,MTCNN,23.908357858657837
6.965774848917368,17.5,82.0,1,MTCNN,24.048335313796997
6.962908680759855,18.5,82.0,1,MTCNN,24.191240072250366
6.962908680759855,18.5,82.0,1,MTCNN,24.32859969139099
6.962908680759855,18.5,82.0,1,MTCNN,24.47588324546814
6.962908680759855,18.5,82.0,1,MTCNN,24.624900102615356
6.962908680759855,18.5,82.0,1,MTCNN,24.772403717041016
6.962908680759855,18.5,82.0,1,MTCNN,24.918509483337402
6.962908680759855,18.5,82.0,1,MTCNN,25.076637506484985
6.723144805969651,22.1,82.0,1,MTCNN,25.232391119003296
6.723144805969651,22.1,82.0,1,MTCNN,25.387535572052002
6.723144805969651,22.1,82.0,1,MTCNN,25.54409956932068
6.723144805969651,22.1,82.0,1,MTCNN,25.69499707221985
6.723144805969651,22.1,82.0,1,MTCNN,25.840528964996338
6.723144805969651,22.1,82.0,1,MTCNN,25.98321509361267
6.723144805969651,22.1,82.0,1,MTCNN,26.13572859764099
6.58020429473001,18.8,82.0,1,MTCNN,26.296215057373047
6.58020429473001,18.8,82.0,1,MTCNN,26.44459867477417
6.58020429473001,18.8,82.0,1,MTCNN,26.60012435913086
6.58020429473001,18.8,82.0,1,MTCNN,26.752701997756958
6.58020429473001,18.8,82.0,1,MTCNN,26.90487837791443
6.58020429473001,18.8,82.0,1,MTCNN,27.07492756843567
6.58020429473001,18.8,82.0,1,MTCNN,27.23425841331482
6.410396324955022,25.5,81.9,1,MTCNN,27.388180017471313
6.410396324955022,25.5,81.9,1,MTCNN,27.524935483932495
6.410396324955022,25.5,81.9,1,MTCNN,27.666801929473877
6.410396324955022,25.5,81.9,1,MTCNN,27.80849599838257
6.410396324955022,25.5,81.9,1,MTCNN,27.95429754257202
6.410396324955022,25.5,81.9,1,MTCNN,28.113908290863037
6.410396324955022,25.5,81.9,1,MTCNN,28.26644468307495
6.8427106338429295,18.4,82.0,1,MTCNN,28.41173028945923
6.8427106338429295,18.4,82.0,1,MTCNN,28.56630229949951
6.8427106338429295,18.4,82.0,1,MTCNN,28.706504821777344
6.8427106338429295,18.4,82.0,1,MTCNN,28.863075494766235
6.8427106338429295,18.4,82.0,1,MTCNN,29.002679109573364
6.8427106338429295,18.4,82.0,1,MTCNN,29.145399808883667
6.8427106338429295,18.4,82.0,1,MTCNN,29.29718565940857
6.7746095386824825,15.6,82.0,1,MTCNN,29.44343876838684
6.7746095386824825,15.6,82.0,1,MTCNN,29.60386896133423
6.7746095386824825,15.6,82.0,1,MTCNN,29.75912380218506
6.7746095386824825,15.6,82.0,1,MTCNN,29.910584926605225
6.7746095386824825,15.6,82.0,1,MTCNN,30.04747986793518
